"Order_ID","Buyer_ID","Supplier_ID","Product_Category","Quantity_Ordered","Order_Date","Dispatch_Date","Delivery_Date","Shipping_Mode","Order_Value_USD","Delay_Days","Disruption_Type","Disruption_Severity","Supply_Risk_Flag","order_month","Days_Until_Delivered","Days_Until_Dispatch","Actual_Transit_Days","Order_Quarter","On_Time_Flag"
"O1883","B14","S13","Food",861,2023-04-19,2023-04-21,2023-04-28,"Road",49945.18,0,"None","None",0,"2023-04",9,2,7,"Q2",1
"O1884","B19","S10","Electronics",749,2023-03-17,2023-03-20,2023-03-31,"Rail",16668.64,10,"Strike","Medium",1,"2023-03",14,3,11,"Q1",0
"O1885","B21","S15","Pharma",530,2023-01-30,2023-02-02,2023-02-17,"Sea",37535.1,10,"Customs","Low",1,"2023-01",18,3,15,"Q1",0
"O1886","B40","S27","Pharma",687,2023-11-10,2023-11-11,2023-11-14,"Rail",40429.92,1,"Strike","High",1,"2023-11",4,1,3,"Q4",0
"O1887","B8","S14","Machinery",953,2023-04-27,2023-05-01,2023-05-11,"Sea",42972.15,3,"Shortage","Low",1,"2023-04",14,4,10,"Q2",0
"O1888","B41","S8","Pharma",965,2023-12-22,2023-12-25,2024-01-02,"Air",49882.6,3,"Weather","Medium",1,"2023-12",11,3,8,"Q4",0
"O1889","B7","S15","Textiles",840,2023-07-11,2023-07-12,2023-07-19,"Rail",12454.08,1,"Shortage","High",1,"2023-07",8,1,7,"Q3",0
"O1890","B16","S10","Pharma",735,2023-01-19,2023-01-22,2023-01-28,"Sea",2497.37,0,"None","None",0,"2023-01",9,3,6,"Q1",1
"O1891","B21","S4","Machinery",510,2023-06-22,2023-06-26,2023-06-28,"Road",20853.98,0,"None","None",0,"2023-06",6,4,2,"Q2",1
"O1892","B5","S18","Pharma",126,2023-08-16,2023-08-17,2023-08-29,"Air",6938.99,7,"Weather","Low",1,"2023-08",13,1,12,"Q3",0
"O1893","B18","S22","Textiles",395,2023-12-16,2023-12-17,2023-12-19,"Road",1610.08,0,"None","None",0,"2023-12",3,1,2,"Q4",1
"O1894","B13","S6","Electronics",353,2023-07-02,2023-07-06,2023-07-10,"Air",18341.13,0,"None","None",0,"2023-07",8,4,4,"Q3",1
"O1895","B25","S18","Machinery",593,2023-04-23,2023-04-26,2023-05-05,"Rail",39295.04,0,"None","None",0,"2023-04",12,3,9,"Q2",1
"O1896","B2","S26","Electronics",404,2023-07-02,2023-07-03,2023-07-14,"Rail",28525.94,2,"Shortage","Low",1,"2023-07",12,1,11,"Q3",0
"O1897","B31","S27","Electronics",73,2023-05-26,2023-05-27,2023-06-07,"Air",15982.51,5,"Customs","Low",1,"2023-05",12,1,11,"Q2",0
"O1898","B50","S25","Electronics",726,2023-11-15,2023-11-18,2023-11-25,"Air",32889.93,2,"Strike","Medium",1,"2023-11",10,3,7,"Q4",0
"O1899","B30","S1","Food",730,2023-04-26,2023-04-28,2023-05-06,"Air",11984.9,1,"Shortage","High",1,"2023-04",10,2,8,"Q2",0
"O1900","B2","S28","Food",81,2023-04-23,2023-04-26,2023-05-05,"Rail",1211.88,0,"None","None",0,"2023-04",12,3,9,"Q2",1
"O1901","B10","S9","Electronics",798,2023-09-08,2023-09-09,2023-09-16,"Sea",38335.49,0,"None","None",0,"2023-09",8,1,7,"Q3",1
"O1902","B1","S7","Machinery",283,2023-09-08,2023-09-11,2023-09-12,"Road",31375.28,0,"None","None",0,"2023-09",4,3,1,"Q3",1
"O1903","B24","S29","Textiles",999,2023-10-30,2023-11-02,2023-11-03,"Road",38233.98,0,"None","None",0,"2023-10",4,3,1,"Q4",1
"O1904","B14","S9","Textiles",329,2023-11-09,2023-11-12,2023-11-14,"Rail",2427.43,0,"None","None",0,"2023-11",5,3,2,"Q4",1
"O1905","B9","S27","Pharma",347,2023-04-28,2023-05-02,2023-05-04,"Road",41937.42,0,"None","None",0,"2023-04",6,4,2,"Q2",1
"O1906","B23","S10","Machinery",375,2023-10-28,2023-11-01,2023-11-04,"Air",31166.55,0,"None","None",0,"2023-10",7,4,3,"Q4",1
"O1907","B17","S6","Food",504,2023-06-10,2023-06-14,2023-06-28,"Sea",28388.07,10,"Strike","Medium",1,"2023-06",18,4,14,"Q2",0
"O1908","B40","S10","Electronics",616,2023-07-17,2023-07-18,2023-07-24,"Road",31418.4,0,"None","None",0,"2023-07",7,1,6,"Q3",1
"O1909","B20","S20","Pharma",175,2023-09-17,2023-09-18,2023-09-24,"Sea",43289.45,0,"None","None",0,"2023-09",7,1,6,"Q3",1
"O1910","B34","S4","Textiles",553,2023-05-28,2023-06-01,2023-06-07,"Air",29553.36,0,"None","None",0,"2023-05",10,4,6,"Q2",1
"O1911","B24","S10","Food",20,2023-08-28,2023-08-31,2023-09-04,"Road",29257.04,0,"None","None",0,"2023-08",7,3,4,"Q3",1
"O1912","B18","S20","Food",310,2023-02-16,2023-02-17,2023-02-28,"Rail",49538.62,10,"Weather","Low",1,"2023-02",12,1,11,"Q1",0
"O1913","B5","S27","Electronics",738,2023-07-17,2023-07-19,2023-07-24,"Sea",37958.14,0,"None","None",0,"2023-07",7,2,5,"Q3",1
"O1914","B17","S12","Textiles",810,2023-02-16,2023-02-18,2023-02-23,"Air",22393.54,0,"None","None",0,"2023-02",7,2,5,"Q1",1
"O1915","B40","S10","Machinery",111,2023-03-19,2023-03-22,2023-03-29,"Sea",35516.15,1,"Shortage","Low",1,"2023-03",10,3,7,"Q1",0
"O1916","B46","S7","Food",434,2023-05-04,2023-05-05,2023-05-13,"Road",19766.91,2,"Customs","Medium",1,"2023-05",9,1,8,"Q2",0
"O1917","B19","S22","Electronics",401,2023-03-16,2023-03-20,2023-03-29,"Road",11829.34,7,"Strike","Medium",1,"2023-03",13,4,9,"Q1",0
"O1918","B32","S14","Machinery",788,2023-12-25,2023-12-29,2023-12-31,"Rail",30044.17,0,"None","None",0,"2023-12",6,4,2,"Q4",1
"O1919","B24","S9","Textiles",223,2023-05-17,2023-05-21,2023-05-28,"Air",46445.01,0,"None","None",0,"2023-05",11,4,7,"Q2",1
"O1920","B42","S14","Food",700,2023-03-31,2023-04-02,2023-04-10,"Air",46492.41,0,"None","None",0,"2023-03",10,2,8,"Q1",1
"O1921","B40","S22","Machinery",97,2023-11-21,2023-11-22,2023-12-04,"Rail",17424.31,3,"Customs","Low",1,"2023-11",13,1,12,"Q4",0
"O1922","B23","S17","Machinery",562,2023-03-02,2023-03-04,2023-03-07,"Rail",26620.03,0,"None","None",0,"2023-03",5,2,3,"Q1",1
"O1923","B7","S29","Machinery",410,2023-05-18,2023-05-21,2023-05-30,"Air",10975.98,0,"None","None",0,"2023-05",12,3,9,"Q2",1
"O1924","B27","S24","Food",597,2023-02-19,2023-02-21,2023-02-25,"Sea",49783.74,0,"None","None",0,"2023-02",6,2,4,"Q1",1
"O1925","B6","S22","Food",898,2023-09-16,2023-09-17,2023-09-28,"Sea",49065.34,5,"Weather","High",1,"2023-09",12,1,11,"Q3",0
"O1926","B39","S25","Pharma",55,2023-04-17,2023-04-21,2023-04-23,"Rail",32650.69,0,"None","None",0,"2023-04",6,4,2,"Q2",1
"O1927","B44","S25","Textiles",681,2023-04-23,2023-04-25,2023-05-02,"Sea",40318.5,0,"None","None",0,"2023-04",9,2,7,"Q2",1
"O1928","B18","S28","Electronics",472,2023-12-16,2023-12-18,2024-01-01,"Air",35897.46,10,"Strike","Low",1,"2023-12",16,2,14,"Q4",0
"O1929","B43","S12","Machinery",601,2023-09-11,2023-09-13,2023-09-19,"Road",29861.33,0,"None","None",0,"2023-09",8,2,6,"Q3",1
"O1930","B20","S9","Pharma",319,2023-04-28,2023-04-30,2023-05-11,"Road",3140.73,3,"Shortage","High",1,"2023-04",13,2,11,"Q2",0
"O1931","B19","S7","Electronics",95,2023-07-17,2023-07-20,2023-07-28,"Sea",23010.83,0,"None","None",0,"2023-07",11,3,8,"Q3",1
"O1932","B36","S23","Pharma",101,2023-12-03,2023-12-07,2023-12-19,"Rail",33901.92,7,"Strike","Low",1,"2023-12",16,4,12,"Q4",0
"O1933","B4","S1","Food",669,2023-12-31,2024-01-02,2024-01-03,"Rail",34037.81,0,"None","None",0,"2023-12",3,2,1,"Q4",1
"O1934","B1","S28","Machinery",682,2023-02-20,2023-02-24,2023-03-10,"Rail",18969.57,5,"Weather","Low",1,"2023-02",18,4,14,"Q1",0
"O1935","B45","S4","Electronics",723,2023-09-02,2023-09-05,2023-09-17,"Rail",47113.75,5,"Shortage","High",1,"2023-09",15,3,12,"Q3",0
"O1936","B1","S28","Electronics",945,2023-02-04,2023-02-07,2023-02-17,"Rail",8784.17,2,"Shortage","High",1,"2023-02",13,3,10,"Q1",0
"O1937","B17","S6","Electronics",937,2023-10-29,2023-10-31,2023-11-07,"Sea",25267.79,3,"Customs","High",1,"2023-10",9,2,7,"Q4",0
"O1938","B23","S20","Electronics",251,2023-03-10,2023-03-13,2023-03-31,"Road",34698.76,10,"Customs","Low",1,"2023-03",21,3,18,"Q1",0
"O1939","B1","S9","Electronics",874,2023-12-15,2023-12-16,2023-12-20,"Road",35008.22,1,"Strike","Low",1,"2023-12",5,1,4,"Q4",0
"O1940","B7","S13","Pharma",11,2023-11-16,2023-11-20,2023-11-29,"Sea",32607.63,0,"None","None",0,"2023-11",13,4,9,"Q4",1
"O1941","B43","S9","Machinery",234,2023-02-18,2023-02-21,2023-02-24,"Rail",14126.77,2,"Strike","High",1,"2023-02",6,3,3,"Q1",0
"O1942","B32","S1","Food",810,2023-03-15,2023-03-19,2023-03-29,"Sea",8232.23,2,"Strike","Low",1,"2023-03",14,4,10,"Q1",0
"O1943","B30","S21","Food",754,2023-07-11,2023-07-15,2023-07-22,"Road",31979.05,0,"None","None",0,"2023-07",11,4,7,"Q3",1
"O1944","B38","S9","Food",982,2023-09-18,2023-09-21,2023-09-22,"Air",30165.45,0,"None","None",0,"2023-09",4,3,1,"Q3",1
"O1945","B14","S26","Food",935,2023-12-22,2023-12-26,2023-12-28,"Sea",9378.12,0,"None","None",0,"2023-12",6,4,2,"Q4",1
"O1946","B38","S24","Pharma",938,2023-03-11,2023-03-14,2023-03-21,"Rail",35404.39,1,"Customs","Medium",1,"2023-03",10,3,7,"Q1",0
"O1947","B39","S8","Textiles",598,2023-03-31,2023-04-03,2023-04-09,"Road",23031.01,1,"Customs","High",1,"2023-03",9,3,6,"Q1",0
"O1948","B34","S19","Machinery",125,2023-09-17,2023-09-18,2023-09-25,"Road",33554.15,0,"None","None",0,"2023-09",8,1,7,"Q3",1
"O1949","B10","S4","Electronics",675,2023-05-06,2023-05-10,2023-05-15,"Road",41949.67,0,"None","None",0,"2023-05",9,4,5,"Q2",1
"O1950","B6","S12","Textiles",927,2023-08-19,2023-08-21,2023-08-27,"Road",8901.56,2,"Weather","Low",1,"2023-08",8,2,6,"Q3",0
"O1951","B4","S5","Food",112,2023-10-22,2023-10-26,2023-11-04,"Rail",1447.67,0,"None","None",0,"2023-10",13,4,9,"Q4",1
"O1952","B25","S27","Textiles",203,2023-05-09,2023-05-10,2023-05-24,"Air",39065.58,10,"Strike","Low",1,"2023-05",15,1,14,"Q2",0
"O1953","B39","S27","Machinery",175,2023-10-07,2023-10-09,2023-10-11,"Road",30680.02,1,"Customs","High",1,"2023-10",4,2,2,"Q4",0
"O1954","B1","S14","Electronics",880,2023-11-09,2023-11-12,2023-11-14,"Sea",35132.16,0,"None","None",0,"2023-11",5,3,2,"Q4",1
"O1955","B47","S27","Electronics",99,2023-04-10,2023-04-12,2023-04-21,"Air",41988.67,5,"Strike","Medium",1,"2023-04",11,2,9,"Q2",0
"O1956","B1","S1","Machinery",695,2023-11-22,2023-11-24,2023-12-01,"Road",40239.14,5,"Customs","Low",1,"2023-11",9,2,7,"Q4",0
"O1957","B12","S22","Machinery",131,2023-10-24,2023-10-27,2023-10-28,"Air",48065.55,0,"None","None",0,"2023-10",4,3,1,"Q4",1
"O1958","B4","S12","Food",152,2023-07-01,2023-07-04,2023-07-11,"Sea",27028.79,0,"None","None",0,"2023-07",10,3,7,"Q3",1
"O1959","B21","S26","Electronics",115,2023-06-23,2023-06-26,2023-06-30,"Road",24680.53,0,"None","None",0,"2023-06",7,3,4,"Q2",1
"O1960","B4","S14","Textiles",896,2023-11-12,2023-11-15,2023-11-25,"Sea",20393.42,3,"Weather","Low",1,"2023-11",13,3,10,"Q4",0
"O1961","B10","S27","Pharma",437,2023-12-30,2024-01-01,2024-01-07,"Rail",8107.71,3,"Weather","Low",1,"2023-12",8,2,6,"Q4",0
"O1962","B45","S24","Pharma",314,2023-07-07,2023-07-11,2023-07-15,"Road",28844.06,0,"None","None",0,"2023-07",8,4,4,"Q3",1
"O1963","B41","S11","Machinery",881,2023-02-26,2023-03-01,2023-03-09,"Road",14212.12,0,"None","None",0,"2023-02",11,3,8,"Q1",1
"O1964","B40","S21","Food",980,2023-01-31,2023-02-02,2023-02-12,"Road",46104.72,1,"Shortage","Low",1,"2023-01",12,2,10,"Q1",0
"O1965","B3","S27","Pharma",326,2023-03-25,2023-03-26,2023-03-31,"Road",29367.94,1,"Strike","Low",1,"2023-03",6,1,5,"Q1",0
"O1966","B38","S23","Electronics",972,2023-06-01,2023-06-05,2023-06-13,"Rail",29845.59,0,"None","None",0,"2023-06",12,4,8,"Q2",1
"O1967","B19","S29","Machinery",644,2023-02-05,2023-02-06,2023-02-15,"Road",18068.77,1,"Shortage","Low",1,"2023-02",10,1,9,"Q1",0
"O1968","B34","S25","Textiles",911,2023-08-01,2023-08-02,2023-08-09,"Air",3073.47,5,"Customs","Low",1,"2023-08",8,1,7,"Q3",0
"O1969","B43","S20","Machinery",18,2023-12-30,2024-01-02,2024-01-14,"Road",2071.32,10,"Customs","Medium",1,"2023-12",15,3,12,"Q4",0
"O1970","B29","S3","Textiles",783,2023-04-16,2023-04-20,2023-05-04,"Rail",21455.09,5,"Shortage","Low",1,"2023-04",18,4,14,"Q2",0
"O1971","B16","S10","Machinery",82,2023-12-08,2023-12-11,2023-12-23,"Road",4685.99,7,"Shortage","Low",1,"2023-12",15,3,12,"Q4",0
"O1972","B39","S5","Machinery",368,2023-08-08,2023-08-09,2023-08-19,"Air",30538.92,1,"Weather","Low",1,"2023-08",11,1,10,"Q3",0
"O1973","B16","S19","Machinery",232,2023-06-12,2023-06-13,2023-06-20,"Rail",44108.16,0,"None","None",0,"2023-06",8,1,7,"Q2",1
"O1974","B38","S21","Textiles",425,2023-08-08,2023-08-10,2023-08-17,"Rail",44204.28,5,"Strike","Low",1,"2023-08",9,2,7,"Q3",0
"O1975","B38","S5","Textiles",562,2023-09-27,2023-10-01,2023-10-08,"Air",33122.75,3,"Customs","High",1,"2023-09",11,4,7,"Q3",0
"O1976","B15","S16","Machinery",379,2023-04-30,2023-05-03,2023-05-10,"Air",10955.98,0,"None","None",0,"2023-04",10,3,7,"Q2",1
"O1977","B22","S14","Pharma",725,2023-12-02,2023-12-05,2023-12-13,"Air",43218.34,0,"None","None",0,"2023-12",11,3,8,"Q4",1
"O1978","B37","S22","Food",273,2023-07-01,2023-07-05,2023-07-13,"Air",44361.63,0,"None","None",0,"2023-07",12,4,8,"Q3",1
"O1979","B35","S10","Food",849,2023-04-16,2023-04-17,2023-04-26,"Air",10234.35,5,"Shortage","Low",1,"2023-04",10,1,9,"Q2",0
"O1980","B12","S20","Food",699,2023-08-05,2023-08-06,2023-08-16,"Rail",37002.59,1,"Strike","Low",1,"2023-08",11,1,10,"Q3",0
"O1981","B42","S8","Textiles",869,2023-07-24,2023-07-27,2023-08-04,"Rail",14682.72,2,"Weather","Low",1,"2023-07",11,3,8,"Q3",0
"O1982","B23","S26","Textiles",327,2023-03-11,2023-03-12,2023-03-25,"Road",40230.7,10,"Strike","Medium",1,"2023-03",14,1,13,"Q1",0
"O1983","B15","S5","Pharma",93,2023-02-13,2023-02-16,2023-02-20,"Road",49863.28,0,"None","None",0,"2023-02",7,3,4,"Q1",1
"O1984","B19","S24","Food",327,2023-11-25,2023-11-28,2023-12-08,"Sea",1986.29,1,"Shortage","Low",1,"2023-11",13,3,10,"Q4",0
"O1985","B22","S19","Food",120,2023-10-28,2023-11-01,2023-11-13,"Road",44919.61,3,"Customs","Medium",1,"2023-10",16,4,12,"Q4",0
"O1986","B50","S3","Machinery",260,2023-08-16,2023-08-17,2023-08-21,"Road",31320.21,0,"None","None",0,"2023-08",5,1,4,"Q3",1
"O1987","B23","S22","Textiles",392,2023-07-03,2023-07-04,2023-07-12,"Air",48682.44,5,"Strike","High",1,"2023-07",9,1,8,"Q3",0
"O1988","B18","S1","Food",16,2023-04-17,2023-04-21,2023-04-23,"Air",23517.97,0,"None","None",0,"2023-04",6,4,2,"Q2",1
"O1989","B6","S10","Pharma",468,2023-03-25,2023-03-26,2023-04-03,"Road",42445.7,7,"Shortage","Medium",1,"2023-03",9,1,8,"Q1",0
"O1990","B12","S14","Pharma",93,2023-12-04,2023-12-05,2023-12-09,"Sea",3588.51,0,"None","None",0,"2023-12",5,1,4,"Q4",1
"O1991","B16","S5","Food",217,2023-09-07,2023-09-10,2023-09-17,"Air",17096.31,0,"None","None",0,"2023-09",10,3,7,"Q3",1
"O1992","B42","S23","Textiles",909,2023-12-29,2024-01-02,2024-01-11,"Road",3817.32,0,"None","None",0,"2023-12",13,4,9,"Q4",1
"O1993","B48","S15","Pharma",399,2023-01-21,2023-01-24,2023-01-31,"Road",48779.49,0,"None","None",0,"2023-01",10,3,7,"Q1",1
"O1994","B30","S7","Machinery",323,2023-07-15,2023-07-18,2023-08-03,"Rail",40940.21,10,"Weather","High",1,"2023-07",19,3,16,"Q3",0
"O1995","B23","S27","Pharma",31,2023-06-27,2023-07-01,2023-07-10,"Sea",42701.1,1,"Strike","Low",1,"2023-06",13,4,9,"Q2",0
"O1996","B45","S2","Electronics",419,2023-01-07,2023-01-10,2023-01-19,"Rail",46929.28,3,"Customs","Medium",1,"2023-01",12,3,9,"Q1",0
"O1997","B22","S24","Electronics",904,2023-03-11,2023-03-13,2023-03-16,"Sea",4712.62,0,"None","None",0,"2023-03",5,2,3,"Q1",1
"O1998","B10","S26","Textiles",524,2023-05-07,2023-05-10,2023-05-18,"Air",19587.08,0,"None","None",0,"2023-05",11,3,8,"Q2",1
"O1999","B4","S9","Food",136,2023-06-09,2023-06-10,2023-06-18,"Sea",4016.23,0,"None","None",0,"2023-06",9,1,8,"Q2",1
